source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,ra_error,dec_error,ra_dec_corr,ra_parallax_corr,dec_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,ruwe
5378886891123024512,175.25617537001182,-44.40411484982858,78.22675647892444,0.018242646,-660.6340786458122,0.0164701,242.09647458907287,0.01347592,13.5495,0.12606806,7.394229,0.01457795,0.010662471,0.0043225763,-0.19177832,0.12314651,-0.4456657,0.010284818,0.10382652,0.1607309,0.28918847,0.04018758,0.16401644,0.9155402
3852570413083923072,142.47619331531757,5.655613878177123,78.19452225007079,0.021477604,-502.65467918543237,0.027209856,108.53726396612656,0.015508351,29.747118,0.11905406,6.885495,0.021330537,0.013729841,0.048993208,-0.008291333,0.001497217,-0.2089081,-0.26191053,-0.25324643,-0.60277086,0.17898475,-0.008073094,-0.034454476,0.9910969
1637110042813188608,261.24428143354027,67.30672951368193,78.17469220601129,0.022623343,-531.7492966789252,0.025146972,4.8177533768137515,0.029179985,-38.66246,0.13556544,6.2235785,0.02006645,0.020768486,0.17425989,0.10100001,0.16943076,0.040857695,-0.09404297,0.04754448,-0.30403423,0.28509066,-0.45681396,-0.16094957,1.0463574
3767878708888402816,156.2920240682043,-10.22815208003861,78.17457842220993,0.025267148,-693.1814933325599,0.02652468,121.46945656396232,0.022239897,20.860971,0.22030464,9.275512,0.022508435,0.019042829,-0.20097832,-0.40406114,0.29047576,-0.10596036,0.17241682,0.10605861,-0.21232322,0.19304669,-0.28745094,-0.014261942,1.183827
985610542491481984,113.84028667733695,54.849773078642905,78.1626317485545,0.020801144,-113.54376136166859,0.016327193,13.364356852512948,0.014715266,-15.248071,0.14976579,10.324608,0.015592951,0.014256337,-0.04700166,-0.3174581,-0.09588569,-0.56500006,-0.17012246,-0.1789418,-0.22087727,0.41766584,0.09577901,-0.07123752,1.1125215
4971496564348436352,33.477411887361406,-32.04360677639304,78.11681298603918,0.033007383,757.6713018472037,0.032329436,-532.033212113747,0.034118876,43.6694,0.13789102,9.404842,0.020619458,0.02411185,-0.014017429,0.04688058,-0.23529829,0.067876495,0.09100491,0.09771046,-0.012813316,0.09399669,0.050544016,-0.22689538,1.0763485
1750765357185849856,313.3855401554295,10.61529115033654,77.940666734059,0.029371433,-492.5137044555533,0.027507009,-447.2049943213191,0.020786466,-20.139217,0.34258392,12.439863,0.021122117,0.016607879,0.09361492,0.14925246,0.0555633,0.03331933,-0.15858132,-0.119714715,-0.20612337,-0.38964432,-0.23069735,0.099945135,1.1886636
5117974602912370432,34.74269374763958,-25.943711129253515,77.91401913043707,0.029494971,-217.73410596933036,0.023190495,444.6088895515635,0.023825755,7.272757,0.12583616,6.147864,0.017514728,0.018396268,-0.12548445,-0.189668,-0.30264688,-0.1952154,0.14337161,0.0621753,-0.06115533,0.158758,-0.15500553,-0.21169087,1.0706407
1461125613285603840,197.3939952563072,28.984194794735036,77.89556062742207,0.03465126,-338.5604231864207,0.025488595,-203.97975715623872,0.017537693,-2.9237273,2.067351,12.576009,0.024352776,0.014992412,0.10615872,-0.31328171,0.04218947,0.50909466,0.5332856,0.4468457,-0.17587203,-0.34132954,-0.20368128,0.16560073,1.351123
6427708902553822592,301.02119056798006,-65.60411911962947,77.7939753829574,0.039576568,133.0349526303847,0.02162781,-852.2603826315279,0.031806994,28.051542,0.16535091,10.34347,0.018103775,0.027644254,-0.18311766,-0.06348127,-0.2599701,0.4360238,0.010656463,0.052650798,-0.153465,-0.32187426,0.12809104,-0.1361145,1.3668507
